Date,AAPL,GE,GOOGL,IBM,KO,MSFT,PEP
2012-08-16,84.548266,18.721945,336.771763,183.57746,35.635696,27.878143,66.57305
2012-08-17,86.112103,18.677475,338.908909,183.924803,35.617675,27.986829,66.401141
2012-08-20,88.37615,18.615217,338.108098,183.266687,35.563615,27.841913,66.346857
2012-08-21,87.168389,18.544065,335.090092,181.575692,35.374397,27.896256,66.05733
2012-08-22,88.870411,18.481807,338.928929,180.29603,34.932894,27.66077,65.948755
2012-08-23,88.041326,18.357289,338.738743,178.879252,34.338215,27.407167,65.740662
2012-08-24,88.119714,18.499594,339.654667,180.771339,34.662586,27.678883,66.102565
2012-08-27,89.775229,18.544065,334.944951,178.870117,34.392275,27.796628,66.20209
2012-08-28,89.658311,18.508488,338.963963,178.120591,34.239102,27.742283,66.156856
2012-08-29,89.481596,18.517382,344.349339,178.312547,33.752545,27.760398,65.84923
2012-08-30,88.206077,18.357289,341.181187,176.749518,33.464216,27.46151,65.306369
2012-08-31,88.388107,18.419547,342.887883,178.10232,33.698486,27.914371,65.532562
2012-09-04,89.680897,18.241668,340.860875,177.818953,33.59036,27.52491,65.577803
2012-09-05,89.051113,18.366184,340.700719,178.275977,33.797596,27.52491,65.211366
2012-09-06,89.853624,18.95319,350.050053,181.987025,34.374257,28.394404,65.767404
2012-09-07,90.407674,19.202223,353.428441,182.352639,34.149,28.032116,65.721824
2012-09-10,88.055936,19.104389,350.735753,183.678006,33.932752,27.823798,65.484823
2012-09-11,87.770279,19.202223,346.441441,185.798605,34.031865,27.8872,65.247828
2012-09-12,88.992651,19.469044,345.785802,186.255629,34.063615,27.878143,63.862288
2012-09-13,90.745159,19.584667,353.373387,188.623011,34.789337,28.023058,64.609748
2012-09-14,91.847951,19.664714,355.195195,189.03433,34.580692,28.267602,64.226904
2012-09-17,92.977318,19.611348,355.345341,189.345103,34.789337,28.267602,64.163097
2012-09-18,93.260321,19.780335,359.499516,189.271991,35.034269,28.240432,64.473023
2012-09-19,93.285568,19.949323,364.11411,188.686987,34.943555,28.122687,64.582403
2012-09-20,92.833818,20.101677,364.424443,188.458475,35.052412,28.484977,64.937902
2012-09-21,93.018502,20.191297,367.36237,188.275668,34.499048,28.249489,64.308946
2012-09-24,91.782847,20.038943,375.065068,187.644972,34.580692,27.878143,64.445671
2012-09-25,89.490899,19.994132,374.954961,187.36162,34.181546,27.52491,64.126634
2012-09-26,88.380131,19.805932,377.107122,186.465856,34.254116,27.325651,64.190442
2012-09-27,90.524599,20.370535,378.628636,188.211692,34.753054,27.316594,64.390981
2012-09-28,88.635241,20.352611,377.627629,189.61932,34.408334,26.954305,64.509478
2012-10-01,87.610836,20.44223,381.271276,192.37975,34.816554,26.70976,64.400098
2012-10-02,87.865938,20.424308,378.873876,191.803895,34.780267,26.863733,64.372753
2012-10-03,89.213203,20.53185,381.631627,192.416306,34.689553,27.044878,64.445671
2012-10-04,88.595376,20.567699,384.409429,192.306624,34.771197,27.198851,64.600638
2012-10-05,86.707344,20.720052,384.209203,192.489431,34.997985,27.03582,64.810287
2012-10-08,84.791412,20.540813,379.299291,191.785624,34.997985,26.97242,64.892329
2012-10-09,84.483162,20.271954,372.417424,190.112914,34.979842,26.519559,64.819405
2012-10-10,85.155464,20.101677,372.652654,188.129431,34.553479,26.247841,64.071944
2012-10-11,83.453442,20.173372,376.116124,188.074576,34.571622,26.22067,63.643521
2012-10-12,83.66736,20.146486,372.747747,189.939242,34.68048,26.447101,63.853177
2012-10-15,84.338336,20.289877,370.860875,190.972108,34.589766,26.727875,64.117517
2012-10-16,86.335317,20.289877,372.722722,192.864194,34.381121,26.70976,64.081062
2012-10-17,85.64707,20.53185,378.123113,183.385518,34.235976,26.800332,63.89875
2012-10-18,84.056659,20.44223,347.847844,178.202865,34.32669,26.718817,64.500368
2012-10-19,81.027305,19.743199,341.236241,176.740383,33.927544,25.939895,63.698211
2012-10-22,84.241343,19.447454,339.674687,177.690987,33.773326,25.360233,63.442982
2012-10-23,81.494991,19.071052,340.515507,174.81174,33.210892,25.405519,62.45852
2012-10-24,81.956036,19.053127,338.988988,174.327296,33.455824,25.269661,62.34914
2012-10-25,80.98744,19.053127,339.219212,175.131663,33.646325,25.251546,62.795791
2012-10-26,80.251361,18.918698,337.912907,176.658122,33.600968,25.550434,62.877833
2012-10-31,79.098082,18.873887,340.490483,177.809817,33.727969,25.849324,63.114828
2012-11-01,79.260179,19.124823,344.139134,180.20462,33.864044,26.736932,63.297139
2012-11-02,76.637395,19.097936,344.304295,176.804359,33.637255,26.718817,62.94164
2012-11-05,77.67641,19.187556,341.821812,177.453339,33.356036,26.83656,62.896061
2012-11-06,77.441232,19.348872,341.201207,178.303411,33.945684,27.044878,63.215097
2012-11-07,74.478128,18.936621,333.893895,175.494178,33.310679,26.338414,62.886943
2012-11-08,71.775289,18.721534,326.47147,174.521048,32.984104,26.093868,62.704639
2012-11-09,73.017928,18.820116,331.846837,174.09874,32.920603,26.111983,62.759329
2012-11-12,72.453335,18.721534,333.283299,173.740701,32.730102,25.559492,62.540562
2012-11-13,72.46268,18.533334,329.854863,172.886923,32.802672,24.737642,62.513217
2012-11-14,71.65917,17.932882,326.601597,170.307194,32.666598,24.509351,62.139483
2012-11-15,70.156258,17.977691,323.953953,170.619342,33.047604,24.344981,62.157718
2012-11-16,70.431216,18.058349,323.913914,171.620011,33.165535,24.217139,62.267098
2012-11-19,75.509877,18.515409,334.439457,174.75056,33.7824,24.408903,62.695521
2012-11-20,74.866531,18.479562,335.320317,173.694796,33.79147,24.390639,62.814026
2012-11-21,74.97198,18.533334,333.268284,174.695466,33.918471,24.6098,63.178635
2012-11-23,76.28002,18.855965,334.31931,177.633233,34.408334,25.294674,63.980792
2012-11-26,78.686544,18.873887,330.905919,177.073222,33.891257,25.011591,63.807598
2012-11-27,78.052544,18.703611,335.690709,175.558434,33.945684,24.728511,63.907867
2012-11-28,77.806954,18.945583,342.177189,176.24697,34.306472,24.984197,64.126634
2012-11-29,78.663848,18.936621,346.291295,175.833851,34.680957,24.6098,64.090172
2012-11-30,78.119278,18.936621,349.53455,174.493508,34.635285,24.308456,63.99902
2012-12-03,78.240744,18.658801,347.972966,173.951849,34.142064,24.134954,63.6891
2012-12-04,76.860623,18.694649,345.860875,173.841687,33.931987,24.080164,63.679983
2012-12-05,71.914105,19.026241,344.254246,173.189867,34.078128,24.354113,64.035478
2012-12-06,73.04195,19.151709,345.910924,174.15382,34.142064,24.408903,64.320241
2012-12-07,71.174663,19.232366,342.447453,176.21943,34.443477,24.162348,64.54071
2012-12-10,70.716845,19.169632,343.053044,176.834521,34.379541,24.600668,64.494777
2012-12-11,72.261136,19.277176,348.788792,178.285039,34.580485,24.94767,64.687682
2012-12-12,71.942133,19.51915,349.129124,177.137478,34.379541,24.874617,64.522334
2012-12-13,70.699495,19.375758,351.701695,176.25616,34.343005,24.755906,64.494777
2012-12-14,68.043375,19.375758,351.331334,176.044998,34.397809,24.481956,64.448851
2012-12-17,69.249973,19.653579,360.750768,177.752569,34.251668,24.746774,64.641756
2012-12-18,71.261421,19.438492,360.895909,179.652937,34.050724,25.166829,64.788728
2012-12-19,70.248355,18.829078,360.41541,179.092927,33.594035,24.938538,64.191638
2012-12-20,69.637051,19.037083,361.541539,178.808334,33.840648,25.27641,64.402919
2012-12-21,69.316715,18.88334,358.173192,177.568962,33.694507,25.066382,63.961988
2012-12-24,69.428828,18.829078,355.105107,176.632549,33.548367,24.710247,63.778272
2012-12-26,68.471825,18.78386,354.789799,176.21943,33.265219,24.527615,63.236295
2012-12-27,68.746783,18.71151,353.498509,176.917156,33.265219,24.61893,63.080135
2012-12-28,68.016679,18.485416,350.355351,174.273171,32.854201,24.244533,62.483045
2012-12-31,71.030509,18.982821,354.044041,175.852216,33.109946,24.390639,62.859673
